"Target value","Lower bound","Upper bound","Sector value","Target name","Row name","Measure name","Source code","Section name","Row value"
3038.465482,2713.34,3363.59,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","North Carolina"
NA,NA,NA,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","North Dakota"
3550.71768,3147.39,3954.04,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Ohio"
3660.624003,3434.29,3886.96,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Oklahoma"
4732.649141,3665,5800.29,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Oregon"
3293.274982,2877.74,3708.81,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Pennsylvania"
NA,NA,NA,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Rhode Island"
6210.237084,5405.8,7014.68,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","South Carolina"
1505.078579,1180.53,1829.62,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","South Dakota"
4975.45825,4660.98,5289.94,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Tennessee"
3282.302795,2983.84,3580.77,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Texas"
2272.276952,1816.03,2728.52,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Utah"
NA,NA,NA,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Vermont"
4756.322264,4146.13,5366.51,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Virginia"
3546.068937,3193.82,3898.32,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Washington"
5388.626223,3450.56,7326.7,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","West Virginia"
2270.834871,1381.44,3160.23,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Wisconsin"
4834.601603,4268.36,5400.85,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Wyoming"
415.716779,311.09,520.34,"Public 4-year","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Puerto Rico"
10265.651307,9371.04,11160.26,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Total"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Alabama"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Alaska"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Arizona"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Arkansas"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","California"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Colorado"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Connecticut"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Delaware"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","District of Columbia"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Florida"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Georgia"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Hawaii"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Idaho"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Illinois"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Indiana"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Iowa"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Kansas"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Kentucky"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Louisiana"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Maine"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Maryland"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Massachusetts"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Michigan"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Minnesota"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Mississippi"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Missouri"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Montana"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Nebraska"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Nevada"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","New Hampshire"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","New Jersey"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","New Mexico"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","New York"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","North Carolina"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","North Dakota"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Ohio"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Oklahoma"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Oregon"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Pennsylvania"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Rhode Island"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","South Carolina"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","South Dakota"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Tennessee"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Texas"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Utah"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Vermont"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Virginia"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Washington"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","West Virginia"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Wisconsin"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Wyoming"
NA,NA,NA,"Other","Total state and institutional grants","Institution State","Average","xrstdb","A1 Averages","Puerto Rico"
5205.548234,4983.12,5427.97,"Total","Total state and institutional grants","Institution HBCU Status","Average","ciaorh","A1 Averages","Total"
5248.225235,5020.47,5475.98,"Total","Total state and institutional grants","Institution HBCU Status","Average","ciaorh","A1 Averages","Non-HBCUs"
2944.592857,2458.42,3430.77,"Total","Total state and institutional grants","Institution HBCU Status","Average","ciaorh","A1 Averages","HBCUs"
996.868376,946.11,1047.62,"Public 2-year","Total state and institutional grants","Institution HBCU Status","Average","ciaorh","A1 Averages","Total"
1002.804739,951.68,1053.93,"Public 2-year","Total state and institutional grants","Institution HBCU Status","Average","ciaorh","A1 Averages","Non-HBCUs"
325.62694,191.82,459.44,"Public 2-year","Total state and institutional grants","Institution HBCU Status","Average","ciaorh","A1 Averages","HBCUs"
4230.563002,4151.55,4309.57,"Public 4-year","Total state and institutional grants","Institution HBCU Status","Average","ciaorh","A1 Averages","Total"
4271.185893,4189.74,4352.63,"Public 4-year","Total state and institutional grants","Institution HBCU Status","Average","ciaorh","A1 Averages","Non-HBCUs"
2563.778101,2278.39,2849.17,"Public 4-year","Total state and institutional grants","Institution HBCU Status","Average","ciaorh","A1 Averages","HBCUs"
10265.651307,9371.04,11160.26,"Other","Total state and institutional grants","Institution HBCU Status","Average","ciaorh","A1 Averages","Total"
10356.367258,9449.65,11263.08,"Other","Total state and institutional grants","Institution HBCU Status","Average","ciaorh","A1 Averages","Non-HBCUs"
4976.548678,2519.34,7433.76,"Other","Total state and institutional grants","Institution HBCU Status","Average","ciaorh","A1 Averages","HBCUs"
5205.548234,4983.12,5427.97,"Total","Total state and institutional grants","Institution MSI Status","Average","zeufiy","A1 Averages","Total"
6625.72533,6265.25,6986.2,"Total","Total state and institutional grants","Institution MSI Status","Average","zeufiy","A1 Averages","Not an MSI"
2944.592857,2458.42,3430.77,"Total","Total state and institutional grants","Institution MSI Status","Average","zeufiy","A1 Averages","HBCU"
2499.95265,2076.46,2923.45,"Total","Total state and institutional grants","Institution MSI Status","Average","zeufiy","A1 Averages","PBI"
2957.599545,2652.31,3262.89,"Total","Total state and institutional grants","Institution MSI Status","Average","zeufiy","A1 Averages","HSI"
9890.913891,8730.3,11051.53,"Total","Total state and institutional grants","Institution MSI Status","Average","zeufiy","A1 Averages","AAPISI"
1658.604006,1101.08,2216.12,"Total","Total state and institutional grants","Institution MSI Status","Average","zeufiy","A1 Averages","Tribal college"
